user_id,created_at,channel,device_os,region,age_band
U005684,2024-02-14 10:37:27,paid_social,Android,Dakahlia,18-24
U005685,2024-07-26 16:24:46,partnership,iOS,Sharqia,25-34
U005686,2024-07-21 01:24:43,referral,Android,Cairo,18-24
U005687,2024-11-20 05:51:47,referral,iOS,Giza,18-24
U005688,2024-09-12 18:02:24,organic,Android,Alexandria,25-34
U005689,2024-07-07 13:07:56,paid_social,iOS,Alexandria,35-44
U005690,2024-09-13 19:21:53,partnership,iOS,Dakahlia,25-34
U005691,2024-01-24 07:26:57,referral,iOS,Giza,35-44
U005692,2024-10-03 04:13:00,referral,iOS,Cairo,45-54
U005693,2024-08-28 17:37:57,paid_social,Android,Alexandria,55+
U005694,2024-07-07 03:21:50,referral,iOS,Alexandria,18-24
U005695,2024-09-04 20:26:59,paid_search,iOS,Alexandria,25-34
U005696,2024-09-05 07:05:35,paid_search,Android,Cairo,18-24
U005697,2024-09-07 20:02:36,partnership,Android,Cairo,45-54
U005698,2024-08-05 07:44:58,referral,iOS,Giza,45-54
U005699,2024-07-06 15:48:57,organic,Web,Giza,25-34
U005700,2024-02-12 05:40:44,referral,iOS,Giza,25-34
U005701,2024-02-23 09:47:46,paid_search,Android,Giza,45-54
U005702,2024-03-08 16:07:46,organic,iOS,Sharqia,25-34
U005703,2024-05-12 20:06:37,referral,Android,Dakahlia,35-44
U005704,2024-09-22 17:45:35,referral,Android,Alexandria,35-44
U005705,2024-11-04 21:12:26,referral,iOS,Cairo,45-54
U005706,2024-06-23 10:43:02,organic,Android,Cairo,25-34
U005707,2024-04-28 15:26:53,partnership,Android,Giza,45-54
U005708,2024-06-13 02:16:26,paid_social,Android,Dakahlia,25-34
U005709,2024-04-24 01:22:03,paid_social,Android,Giza,18-24
U005710,2024-07-17 05:34:43,paid_social,Android,Alexandria,25-34
U005711,2024-11-07 00:37:30,paid_search,Android,Giza,18-24
U005712,2024-01-24 20:03:05,referral,Android,Alexandria,25-34
U005713,2024-11-03 22:51:10,paid_social,Android,Sharqia,35-44
U005714,2024-10-07 09:33:30,referral,iOS,Dakahlia,55+
U005715,2024-01-28 09:35:22,organic,Android,Giza,45-54
U005716,2024-07-29 02:27:41,referral,Android,Alexandria,25-34
U005717,2024-06-10 04:41:37,organic,Web,Cairo,25-34
U005718,2024-09-27 03:21:33,referral,Android,Cairo,55+
U005719,2024-11-13 13:11:27,referral,iOS,Cairo,45-54
U005720,2024-10-27 22:17:44,paid_social,Android,Cairo,55+
U005721,2024-09-21 03:13:31,paid_social,Android,Sharqia,25-34
U005722,2024-03-21 14:38:25,referral,Android,Cairo,35-44
U005723,2024-04-15 04:35:03,referral,Android,Cairo,45-54
U005724,2024-03-17 18:15:42,organic,Android,Alexandria,18-24
U005725,2024-03-29 14:48:15,paid_social,iOS,Alexandria,18-24
U005726,2024-07-16 00:26:00,paid_social,Android,Sharqia,45-54
U005727,2024-05-23 16:00:35,paid_search,Android,Cairo,25-34
U005728,2024-02-14 05:52:07,organic,iOS,Sharqia,18-24
U005729,2024-07-27 13:59:36,organic,iOS,Cairo,18-24
U005730,2024-10-04 19:26:49,paid_search,Android,Sharqia,25-34
U005731,2024-02-27 12:46:49,referral,Android,Alexandria,18-24
U005732,2024-02-05 07:01:56,paid_search,Web,Giza,18-24
U005733,2024-09-27 19:56:31,referral,Web,Cairo,18-24
U005734,2024-03-27 20:14:36,paid_social,iOS,Giza,45-54
U005735,2024-11-16 18:43:09,referral,Android,Giza,18-24
U005736,2024-10-31 13:52:38,referral,iOS,Cairo,25-34
U005737,2024-10-05 07:10:23,referral,Android,Cairo,25-34
U005738,2024-04-28 11:06:33,referral,iOS,Sharqia,35-44
U005739,2024-02-04 06:28:03,referral,iOS,Alexandria,18-24
U005740,2024-07-23 16:07:46,paid_social,Android,Sharqia,25-34
U005741,2024-06-12 08:41:35,paid_social,iOS,Giza,18-24
U005742,2024-04-24 06:03:23,paid_social,Android,Alexandria,45-54
U005743,2024-01-04 06:22:20,paid_social,iOS,Cairo,35-44
U005744,2024-07-08 06:44:10,referral,iOS,Sharqia,18-24
U005745,2024-10-16 05:44:38,organic,iOS,Giza,45-54
U005746,2024-11-05 21:23:39,paid_social,Android,Cairo,18-24
U005747,2024-06-08 16:51:10,paid_search,iOS,Giza,25-34
U005748,2024-01-07 11:16:21,paid_search,iOS,Cairo,25-34
U005749,2024-04-30 17:45:29,referral,Android,Dakahlia,25-34
U005750,2024-04-08 08:25:52,organic,iOS,Cairo,35-44
U005751,2024-01-21 19:18:39,referral,iOS,Cairo,18-24
U005752,2024-02-14 21:06:30,paid_social,Android,Cairo,35-44
U005753,2024-07-10 08:20:46,partnership,iOS,Cairo,25-34
U005754,2024-06-18 06:41:06,paid_social,iOS,Alexandria,18-24
U005755,2024-06-21 18:33:56,partnership,Android,Giza,35-44
U005756,2024-10-10 02:41:03,organic,Android,Giza,45-54
U005757,2024-02-13 00:12:09,referral,Android,Giza,25-34
U005758,2024-11-09 22:35:15,referral,Web,Alexandria,25-34
U005759,2024-02-20 19:50:01,referral,iOS,Giza,35-44
U005760,2024-02-03 21:21:40,paid_social,Web,Sharqia,35-44
U005761,2024-05-08 10:44:04,referral,Web,Alexandria,18-24
U005762,2024-01-23 14:35:41,organic,Android,Cairo,25-34
U005763,2024-01-12 06:28:57,referral,Android,Alexandria,35-44
U005764,2024-04-20 04:59:55,paid_social,Android,Cairo,18-24
U005765,2024-09-14 01:30:17,referral,iOS,Cairo,25-34
U005766,2024-02-15 04:08:28,paid_search,Android,Giza,25-34
U005767,2024-09-28 09:34:04,referral,iOS,Dakahlia,35-44
U005768,2024-04-01 11:24:58,referral,Android,Alexandria,35-44
U005769,2024-09-21 08:15:49,partnership,Android,Giza,18-24
U005770,2024-06-17 23:45:19,referral,iOS,Cairo,18-24
U005771,2024-05-07 15:04:07,referral,Android,Alexandria,35-44
U005772,2024-03-06 22:56:58,paid_search,Android,Giza,35-44
U005773,2024-10-09 14:48:24,paid_search,Android,Alexandria,18-24
U005774,2024-10-26 07:42:36,referral,iOS,Cairo,25-34
U005775,2024-07-16 14:31:22,paid_social,Android,Giza,35-44
U005776,2024-04-16 07:34:25,organic,Android,Dakahlia,18-24
U005777,2024-05-27 22:19:09,referral,iOS,Giza,25-34
U005778,2024-03-13 04:28:13,partnership,Android,Cairo,25-34
U005779,2024-03-19 23:10:03,paid_social,Android,Cairo,35-44
U005780,2024-10-05 02:23:05,referral,Android,Cairo,35-44
U005781,2024-06-26 06:15:38,paid_social,iOS,Cairo,25-34
U005782,2024-01-21 21:31:58,organic,iOS,Dakahlia,55+
U005783,2024-06-10 01:24:31,paid_search,Android,Giza,18-24
U005784,2024-11-27 00:41:52,organic,Android,Giza,25-34
U005785,2024-11-21 06:12:41,partnership,Android,Dakahlia,25-34
U005786,2024-02-11 22:30:25,paid_social,iOS,Cairo,18-24
U005787,2024-02-11 15:52:17,paid_social,iOS,Giza,25-34
U005788,2024-11-12 02:48:18,paid_search,Android,Cairo,18-24
U005789,2024-03-16 11:34:49,paid_search,Android,Cairo,25-34
U005790,2024-09-28 14:32:54,paid_search,iOS,Cairo,25-34
U005791,2024-06-11 02:14:41,paid_search,Android,Sharqia,35-44
U005792,2024-09-24 02:02:37,referral,iOS,Alexandria,45-54
U005793,2024-03-10 13:30:24,paid_social,iOS,Cairo,18-24
U005794,2024-11-10 05:17:51,partnership,iOS,Giza,55+
U005795,2024-05-02 16:01:01,referral,Android,Cairo,45-54
U005796,2024-08-29 12:55:01,referral,Android,Cairo,18-24
U005797,2024-04-09 11:46:00,organic,iOS,Giza,45-54
U005798,2024-11-06 15:55:26,referral,Android,Cairo,25-34
U005799,2024-07-15 07:35:30,paid_search,iOS,Sharqia,45-54
U005800,2024-03-18 23:15:49,paid_social,Android,Giza,45-54
U005801,2024-10-27 12:21:22,paid_search,Android,Cairo,45-54
U005802,2024-06-26 01:22:37,organic,iOS,Cairo,25-34
U005803,2024-11-08 18:30:20,organic,iOS,Giza,25-34
U005804,2024-07-27 17:57:20,referral,Android,Cairo,25-34
U005805,2024-09-19 19:32:45,referral,Android,Alexandria,25-34
U005806,2024-07-12 05:12:12,referral,iOS,Giza,18-24
U005807,2024-10-05 15:16:47,referral,Android,Giza,25-34
U005808,2024-06-19 08:04:43,organic,Android,Giza,35-44
U005809,2024-04-18 05:31:00,referral,Android,Dakahlia,35-44
U005810,2024-09-06 13:09:01,paid_social,iOS,Cairo,55+
U005811,2024-11-07 18:16:58,paid_social,Android,Cairo,18-24
U005812,2024-03-18 05:06:43,organic,Android,Giza,35-44
U005813,2024-06-20 17:51:02,paid_social,Android,Cairo,35-44
U005814,2024-02-01 19:53:45,paid_search,Web,Alexandria,18-24
U005815,2024-10-11 06:57:42,organic,iOS,Giza,25-34
U005816,2024-06-15 16:15:48,paid_search,Android,Alexandria,25-34
U005817,2024-05-01 06:42:22,paid_search,iOS,Cairo,55+
U005818,2024-03-07 09:13:50,paid_social,iOS,Giza,55+
U005819,2024-08-16 01:23:15,paid_search,Android,Dakahlia,35-44
U005820,2024-01-30 02:26:39,referral,Android,Cairo,25-34
U005821,2024-05-31 01:27:50,paid_search,iOS,Giza,18-24
U005822,2024-01-12 01:20:05,paid_search,Web,Alexandria,45-54
U005823,2024-09-28 08:03:35,paid_social,iOS,Cairo,18-24
U005824,2024-05-01 15:54:59,referral,iOS,Cairo,25-34
U005825,2024-01-12 04:30:49,referral,iOS,Cairo,18-24
U005826,2024-06-29 18:18:12,organic,Android,Giza,55+
U005827,2024-10-07 21:59:47,referral,Android,Alexandria,18-24
U005828,2024-02-27 15:35:39,referral,iOS,Sharqia,18-24
U005829,2024-04-17 21:37:36,referral,Android,Cairo,35-44
U005830,2024-05-12 03:59:23,referral,Android,Sharqia,18-24
U005831,2024-11-08 20:18:15,partnership,Android,Alexandria,55+
U005832,2024-05-31 17:55:48,paid_search,iOS,Cairo,25-34
U005833,2024-03-28 16:28:46,referral,Android,Cairo,45-54
U005834,2024-11-03 19:10:13,paid_social,Android,Giza,35-44
U005835,2024-04-30 14:48:37,paid_social,iOS,Dakahlia,25-34
U005836,2024-02-28 13:58:20,referral,iOS,Giza,45-54
U005837,2024-07-27 01:49:08,paid_search,Android,Giza,25-34
U005838,2024-10-07 22:38:23,referral,iOS,Cairo,25-34
U005839,2024-03-01 02:36:18,referral,Android,Cairo,18-24
U005840,2024-07-18 13:21:18,paid_search,iOS,Cairo,18-24
U005841,2024-05-11 17:10:28,partnership,Android,Cairo,35-44
U005842,2024-09-07 12:48:59,paid_social,iOS,Giza,18-24
U005843,2024-11-21 23:52:13,paid_social,Web,Dakahlia,25-34
U005844,2024-05-18 10:30:09,referral,Android,Cairo,25-34
U005845,2024-05-05 09:19:43,organic,Android,Giza,35-44
U005846,2024-05-14 22:56:05,partnership,iOS,Cairo,18-24
U005847,2024-10-12 23:10:37,paid_social,Android,Cairo,35-44
U005848,2024-09-20 17:56:10,paid_social,Android,Cairo,18-24
U005849,2024-11-13 13:49:43,paid_search,Android,Cairo,35-44
U005850,2024-09-04 11:07:19,organic,iOS,Cairo,35-44
U005851,2024-04-02 03:46:06,partnership,Android,Alexandria,18-24
U005852,2024-05-05 10:31:56,referral,Android,Alexandria,35-44
U005853,2024-07-16 08:35:51,referral,iOS,Cairo,35-44
U005854,2024-05-14 16:26:52,paid_social,iOS,Alexandria,45-54
U005855,2024-09-10 16:18:45,paid_social,iOS,Alexandria,25-34
U005856,2024-01-29 16:53:37,organic,iOS,Sharqia,18-24
U005857,2024-02-25 17:48:49,referral,Android,Dakahlia,45-54
U005858,2024-10-16 04:13:59,paid_social,Android,Sharqia,35-44
U005859,2024-01-11 14:51:12,paid_search,iOS,Giza,18-24
U005860,2024-11-13 15:26:45,paid_social,Android,Giza,45-54
U005861,2024-07-03 13:37:00,organic,Android,Cairo,45-54
U005862,2024-08-24 10:01:35,referral,iOS,Giza,25-34
U005863,2024-11-10 11:19:01,paid_search,Android,Cairo,18-24
U005864,2024-02-28 01:23:59,paid_social,iOS,Cairo,25-34
U005865,2024-11-11 03:23:06,paid_search,Android,Cairo,45-54
U005866,2024-11-29 07:30:27,paid_social,iOS,Alexandria,18-24
U005867,2024-08-19 11:05:47,referral,Android,Cairo,25-34
U005868,2024-11-10 12:06:02,organic,iOS,Sharqia,35-44
U005869,2024-07-12 01:17:48,paid_social,Web,Cairo,18-24
U005870,2024-10-25 01:59:58,referral,Android,Dakahlia,25-34
U005871,2024-08-10 08:29:14,paid_search,iOS,Cairo,18-24
U005872,2024-04-08 07:18:55,paid_search,iOS,Giza,25-34
U005873,2024-04-28 12:02:04,paid_social,iOS,Giza,25-34
U005874,2024-11-17 04:00:09,paid_social,Android,Giza,18-24
U005875,2024-10-11 06:31:30,paid_social,iOS,Alexandria,45-54
U005876,2024-09-27 11:07:24,paid_social,Android,Giza,25-34
U005877,2024-08-30 23:55:06,partnership,iOS,Alexandria,35-44
U005878,2024-02-12 05:51:26,organic,iOS,Alexandria,35-44
U005879,2024-03-05 01:02:06,referral,iOS,Giza,18-24
U005880,2024-09-02 15:27:56,partnership,iOS,Cairo,18-24
U005881,2024-10-05 14:22:04,organic,Android,Cairo,18-24
U005882,2024-09-09 13:28:16,organic,iOS,Cairo,25-34
U005883,2024-01-12 00:45:22,referral,Android,Dakahlia,35-44
U005884,2024-02-23 23:29:14,referral,Android,Giza,35-44
U005885,2024-02-22 06:52:42,organic,iOS,Cairo,45-54
U005886,2024-09-26 21:03:16,paid_social,Android,Alexandria,35-44
U005887,2024-05-03 16:36:02,referral,Android,Alexandria,18-24
U005888,2024-07-01 23:14:18,paid_social,Android,Cairo,25-34
U005889,2024-10-19 14:20:13,paid_social,iOS,Giza,18-24
U005890,2024-01-14 19:39:42,referral,iOS,Giza,18-24
U005891,2024-04-14 06:06:51,organic,iOS,Giza,25-34
U005892,2024-10-20 12:21:03,referral,Android,Sharqia,25-34
U005893,2024-09-28 04:52:50,referral,Web,Giza,25-34
U005894,2024-01-06 20:40:53,organic,Android,Giza,18-24
U005895,2024-11-22 13:03:33,paid_social,iOS,Giza,25-34
U005896,2024-03-16 19:08:14,referral,Android,Giza,18-24
U005897,2024-11-21 03:34:37,paid_search,Android,Dakahlia,25-34
U005898,2024-05-06 07:17:43,paid_social,iOS,Giza,25-34
U005899,2024-11-21 21:06:57,paid_search,Android,Cairo,18-24
U005900,2024-05-30 19:06:24,paid_search,Android,Sharqia,25-34
U005901,2024-08-11 04:55:59,paid_social,Android,Giza,18-24
U005902,2024-07-31 04:30:27,paid_social,Android,Cairo,25-34
U005903,2024-02-28 18:19:58,partnership,Web,Giza,18-24
U005904,2024-07-09 01:16:47,paid_social,iOS,Alexandria,45-54
U005905,2024-04-26 06:10:50,paid_search,Android,Dakahlia,18-24
U005906,2024-09-22 18:13:13,organic,iOS,Sharqia,55+
U005907,2024-02-14 12:11:14,referral,iOS,Cairo,25-34
U005908,2024-02-15 10:08:02,paid_social,Web,Dakahlia,25-34
U005909,2024-02-07 09:54:12,referral,Android,Giza,35-44
U005910,2024-09-08 10:43:32,referral,iOS,Giza,35-44
U005911,2024-07-12 17:50:52,organic,Android,Alexandria,18-24
U005912,2024-02-19 15:51:37,partnership,iOS,Cairo,18-24
U005913,2024-05-20 10:48:56,paid_search,iOS,Alexandria,35-44
U005914,2024-11-09 09:09:16,referral,Android,Cairo,18-24
U005915,2024-09-30 21:22:36,paid_search,Android,Alexandria,25-34
U005916,2024-11-16 04:33:22,paid_search,Android,Dakahlia,45-54
U005917,2024-08-26 07:13:46,partnership,Android,Sharqia,25-34
U005918,2024-07-30 06:54:57,referral,iOS,Cairo,18-24
U005919,2024-07-31 08:41:45,paid_search,iOS,Cairo,18-24
U005920,2024-10-06 12:29:48,organic,iOS,Dakahlia,18-24
U005921,2024-11-15 00:56:10,referral,Android,Alexandria,25-34
U005922,2024-02-05 13:14:00,partnership,Android,Sharqia,25-34
U005923,2024-04-24 23:28:19,paid_social,iOS,Giza,25-34
U005924,2024-06-03 04:40:50,paid_social,iOS,Giza,18-24
U005925,2024-03-01 19:26:14,paid_search,Android,Cairo,18-24
U005926,2024-11-09 12:39:51,paid_social,Android,Cairo,55+
U005927,2024-07-24 04:28:58,paid_search,iOS,Cairo,18-24
U005928,2024-08-01 16:14:25,organic,Android,Cairo,25-34
U005929,2024-10-23 15:50:14,paid_social,Web,Giza,18-24
U005930,2024-03-07 14:09:31,referral,Android,Alexandria,18-24
U005931,2024-07-29 18:28:20,paid_search,iOS,Alexandria,45-54
U005932,2024-01-13 22:22:54,organic,Android,Dakahlia,18-24
U005933,2024-02-04 17:13:30,partnership,iOS,Alexandria,25-34
U005934,2024-01-27 14:32:36,paid_search,iOS,Alexandria,25-34
U005935,2024-06-20 04:23:14,referral,Android,Dakahlia,25-34
U005936,2024-10-03 08:34:28,paid_social,iOS,Alexandria,45-54
U005937,2024-08-14 10:48:43,partnership,iOS,Cairo,18-24
U005938,2024-04-07 10:34:25,referral,Android,Alexandria,18-24
U005939,2024-02-23 06:15:31,paid_social,Android,Giza,18-24
U005940,2024-03-24 00:44:37,paid_search,Android,Alexandria,25-34
U005941,2024-01-12 09:40:57,paid_search,iOS,Cairo,25-34
U005942,2024-07-25 22:14:43,organic,Android,Cairo,45-54
U005943,2024-04-30 21:14:13,referral,Android,Alexandria,18-24
U005944,2024-07-18 00:40:45,organic,Android,Cairo,35-44
U005945,2024-11-17 18:34:50,organic,Android,Giza,18-24
U005946,2024-07-12 06:47:59,paid_search,iOS,Giza,18-24
U005947,2024-03-22 11:48:26,partnership,Web,Giza,35-44
U005948,2024-08-21 23:33:16,referral,Android,Cairo,45-54
U005949,2024-05-24 17:19:13,paid_search,iOS,Cairo,18-24
U005950,2024-05-31 22:20:10,partnership,Android,Giza,18-24
U005951,2024-10-08 04:36:06,paid_social,iOS,Giza,25-34
U005952,2024-07-31 02:02:29,paid_social,Android,Dakahlia,35-44
U005953,2024-10-22 00:52:33,paid_search,iOS,Alexandria,45-54
U005954,2024-02-04 05:09:11,paid_social,iOS,Alexandria,18-24
U005955,2024-07-27 09:13:58,paid_social,Android,Giza,35-44
U005956,2024-06-06 16:33:14,paid_social,Android,Sharqia,25-34
U005957,2024-06-12 18:31:48,referral,iOS,Sharqia,25-34
U005958,2024-11-26 06:01:15,paid_social,Android,Sharqia,18-24
U005959,2024-01-18 20:50:12,referral,Android,Dakahlia,18-24
U005960,2024-06-17 05:14:16,partnership,iOS,Giza,45-54
U005961,2024-06-29 12:48:58,organic,iOS,Cairo,25-34
U005962,2024-03-31 15:17:18,organic,Android,Giza,18-24
U005963,2024-09-30 06:57:28,paid_social,iOS,Cairo,35-44
U005964,2024-01-11 00:20:56,organic,Android,Cairo,35-44
U005965,2024-04-01 23:59:05,organic,Android,Giza,25-34
U005966,2024-01-01 00:15:17,organic,Android,Giza,25-34
U005967,2024-10-05 17:13:36,paid_social,iOS,Giza,25-34
U005968,2024-06-04 11:38:39,referral,Android,Alexandria,18-24
U005969,2024-10-03 22:33:42,paid_search,iOS,Alexandria,55+
U005970,2024-10-02 23:55:47,organic,Android,Sharqia,25-34
U005971,2024-02-21 18:37:27,organic,iOS,Giza,45-54
U005972,2024-04-10 02:58:19,organic,Android,Alexandria,25-34
U005973,2024-06-12 00:55:49,referral,iOS,Giza,35-44
U005974,2024-04-11 18:09:25,paid_search,iOS,Sharqia,18-24
U005975,2024-03-20 14:15:13,paid_social,Android,Alexandria,25-34
U005976,2024-07-02 19:59:42,organic,Android,Cairo,35-44
U005977,2024-03-12 01:33:16,partnership,Android,Cairo,18-24
U005978,2024-06-19 14:24:45,paid_search,iOS,Alexandria,35-44
U005979,2024-10-08 15:43:09,referral,iOS,Cairo,18-24
U005980,2024-10-21 03:44:49,referral,Android,Alexandria,35-44
U005981,2024-06-23 23:21:55,organic,Android,Cairo,55+
U005982,2024-10-10 17:43:13,paid_search,iOS,Cairo,25-34
U005983,2024-10-08 14:42:55,organic,Android,Cairo,18-24
U005984,2024-03-16 23:49:52,referral,Android,Sharqia,25-34
U005985,2024-01-17 00:40:22,paid_social,Android,Giza,35-44
U005986,2024-08-03 02:23:38,organic,iOS,Cairo,45-54
U005987,2024-01-23 13:38:22,organic,Android,Alexandria,18-24
U005988,2024-04-20 05:32:59,partnership,iOS,Alexandria,35-44
U005989,2024-03-27 20:46:31,referral,Android,Giza,18-24
U005990,2024-10-22 01:50:45,paid_search,iOS,Giza,35-44
U005991,2024-10-25 21:50:11,referral,Android,Sharqia,45-54
U005992,2024-07-16 00:04:53,organic,Android,Giza,45-54
U005993,2024-08-20 21:30:42,paid_search,iOS,Sharqia,35-44
U005994,2024-11-05 04:20:43,paid_social,Android,Cairo,25-34
U005995,2024-07-23 20:06:15,referral,Android,Dakahlia,45-54
U005996,2024-01-21 09:16:09,paid_search,Android,Giza,25-34
U005997,2024-06-20 11:39:09,organic,iOS,Cairo,18-24
U005998,2024-11-24 20:46:04,paid_social,iOS,Cairo,45-54
U005999,2024-09-18 03:43:08,referral,Android,Alexandria,25-34
U006000,2024-11-12 21:25:21,organic,Android,Cairo,25-34
U006001,2024-04-24 01:43:00,partnership,Android,Giza,18-24
U006002,2024-10-08 16:56:16,paid_social,iOS,Giza,18-24
U006003,2024-06-26 17:09:57,paid_search,Android,Cairo,25-34
U006004,2024-04-07 01:32:49,paid_social,iOS,Cairo,25-34
U006005,2024-01-22 12:23:17,paid_social,Web,Sharqia,25-34
U006006,2024-09-08 19:44:25,paid_social,iOS,Cairo,25-34
U006007,2024-11-03 16:37:30,paid_search,iOS,Cairo,25-34
U006008,2024-02-27 14:04:27,paid_social,Android,Cairo,35-44
U006009,2024-06-16 03:12:39,paid_search,Android,Sharqia,25-34
U006010,2024-01-17 13:01:30,referral,iOS,Giza,45-54
U006011,2024-09-11 05:39:33,partnership,iOS,Alexandria,18-24
U006012,2024-01-25 13:05:11,paid_search,Android,Cairo,45-54
U006013,2024-07-19 05:07:40,organic,Android,Alexandria,35-44
U006014,2024-03-13 14:01:11,paid_search,iOS,Cairo,25-34
U006015,2024-07-29 09:09:45,organic,Android,Giza,18-24
U006016,2024-11-16 03:40:13,paid_search,Android,Cairo,35-44
U006017,2024-03-21 00:29:04,referral,Android,Alexandria,55+
U006018,2024-09-19 16:36:15,paid_social,iOS,Giza,55+
U006019,2024-10-23 22:04:35,organic,iOS,Cairo,25-34
U006020,2024-07-22 17:43:18,referral,Android,Sharqia,18-24
U006021,2024-01-06 02:03:59,referral,Android,Cairo,25-34
U006022,2024-06-07 01:36:45,referral,Android,Cairo,25-34
U006023,2024-05-18 23:03:25,referral,Android,Dakahlia,18-24
U006024,2024-05-30 10:39:38,organic,iOS,Cairo,25-34
U006025,2024-01-15 15:08:54,paid_social,iOS,Cairo,25-34
U006026,2024-03-19 07:52:47,partnership,iOS,Alexandria,35-44
U006027,2024-06-29 01:00:28,partnership,Android,Cairo,18-24
U006028,2024-06-12 02:18:22,partnership,Android,Sharqia,18-24
U006029,2024-07-06 05:20:55,referral,iOS,Cairo,25-34
U006030,2024-03-07 15:58:39,referral,iOS,Cairo,45-54
U006031,2024-01-22 22:15:54,partnership,Android,Dakahlia,45-54
U006032,2024-05-31 16:05:08,partnership,Android,Cairo,18-24
U006033,2024-06-07 23:52:54,paid_search,Android,Sharqia,25-34
U006034,2024-09-18 22:48:55,referral,iOS,Cairo,25-34
U006035,2024-03-29 00:38:23,organic,Android,Cairo,25-34
U006036,2024-10-13 14:17:34,paid_search,iOS,Cairo,18-24
U006037,2024-01-11 23:07:52,referral,iOS,Cairo,25-34
U006038,2024-09-08 01:21:38,organic,iOS,Alexandria,18-24
U006039,2024-09-17 12:08:18,paid_search,iOS,Cairo,35-44
U006040,2024-11-23 12:23:47,organic,Android,Giza,25-34
U006041,2024-09-19 22:37:24,referral,Android,Cairo,25-34
U006042,2024-07-03 12:21:36,organic,iOS,Alexandria,25-34
U006043,2024-09-27 13:47:26,partnership,Android,Cairo,35-44
U006044,2024-03-14 10:11:42,organic,iOS,Alexandria,18-24
U006045,2024-08-18 06:55:50,paid_search,iOS,Cairo,25-34
U006046,2024-03-30 16:20:08,organic,iOS,Cairo,45-54
U006047,2024-07-21 10:05:59,organic,iOS,Dakahlia,25-34
U006048,2024-06-11 17:11:42,organic,iOS,Alexandria,25-34
U006049,2024-06-29 20:13:18,referral,Android,Cairo,18-24
U006050,2024-05-02 23:38:28,referral,Android,Cairo,35-44
U006051,2024-05-25 23:53:17,referral,Android,Cairo,18-24
