case_id,user_id,submitted_time,decision_time,decision,failure_reason,device_os,region
KYC002520,U004423,2024-04-10 12:30:17.904442,2024-04-13 03:52:13.807825,approved,,iOS,Sharqia
KYC002521,U004426,2024-03-28 21:28:04.721370,2024-03-29 10:04:55.349416,rejected,document_quality,iOS,Cairo
KYC002522,U004429,2024-11-21 23:12:45.775702,2024-11-22 14:37:57.916645,approved,,iOS,Giza
KYC002523,U004430,2024-06-25 21:23:10.873460,2024-06-29 05:47:12.496944,rejected,age_restriction,iOS,Cairo
KYC002524,U004432,2024-11-02 22:20:35.922225,2024-11-04 01:22:31.904041,approved,,Android,Alexandria
KYC002525,U004433,2024-09-28 22:41:59.044743,2024-10-02 05:47:10.868803,rejected,duplicate_account,Android,Giza
KYC002526,U004434,2024-01-03 09:09:11.549324,2024-01-03 21:48:21.392427,rejected,duplicate_account,iOS,Sharqia
KYC002527,U004435,2024-07-17 01:13:00.547069,2024-07-18 19:54:34.454229,approved,,Android,Cairo
KYC002528,U004438,2024-08-15 19:13:31.682733,2024-08-17 04:50:24.669583,rejected,identity_mismatch,Android,Sharqia
KYC002529,U004440,2024-08-12 19:52:55.180859,2024-08-15 08:48:52.738042,rejected,age_restriction,Android,Cairo
KYC002530,U004445,2024-07-22 18:11:51.994822,2024-07-23 20:04:27.058414,rejected,identity_mismatch,iOS,Giza
KYC002531,U004447,2024-11-24 23:48:25.423244,2024-11-25 17:12:35.750120,approved,,iOS,Sharqia
KYC002532,U004448,2024-06-21 07:28:10.646174,2024-06-26 20:36:41.224915,rejected,document_quality,iOS,Cairo
KYC002533,U004449,2024-07-13 02:07:27.557370,2024-07-15 12:58:13.943508,rejected,document_quality,Android,Cairo
KYC002534,U004451,2024-01-28 07:05:25.231466,2024-01-29 13:38:55.699517,approved,,iOS,Alexandria
KYC002535,U004454,2024-09-14 15:20:34.261550,2024-09-19 16:57:43.597914,approved,,Android,Cairo
KYC002536,U004455,2024-11-10 01:11:22.724543,2024-11-10 18:30:58.969341,approved,,iOS,Alexandria
KYC002537,U004457,2024-01-27 18:30:31.653299,2024-01-30 16:32:08.417869,approved,,Android,Cairo
KYC002538,U004459,2024-05-03 13:31:26.795876,2024-05-03 15:57:25.089773,approved,,iOS,Giza
KYC002539,U004460,2024-04-08 07:57:01.993632,2024-04-12 08:18:48.884261,approved,,iOS,Cairo
KYC002540,U004461,2024-07-02 17:06:02.027613,2024-07-03 15:26:22.604197,rejected,document_quality,Android,Cairo
KYC002541,U004464,2024-03-30 23:14:38.546286,2024-04-01 15:07:15.465987,approved,,Android,Giza
KYC002542,U004465,2024-10-12 03:29:32.769060,2024-10-12 20:56:16.855502,approved,,iOS,Cairo
KYC002543,U004466,2024-01-18 18:17:39.117890,2024-01-20 08:22:43.987520,approved,,iOS,Cairo
KYC002544,U004468,2024-02-22 01:30:43.368335,2024-02-25 18:42:40.953521,approved,,Android,Cairo
KYC002545,U004469,2024-06-02 23:45:44.393664,2024-06-06 21:41:28.818701,approved,,Android,Alexandria
KYC002546,U004470,2024-07-20 12:31:34.357571,2024-07-23 20:05:16.647418,approved,,Android,Giza
KYC002547,U004471,2024-02-11 23:24:44.755021,2024-02-14 01:48:43.074690,rejected,document_quality,iOS,Cairo
KYC002548,U004472,2024-02-25 17:03:29.759120,2024-02-28 06:57:34.960671,rejected,duplicate_account,iOS,Alexandria
KYC002549,U004473,2024-03-13 20:30:04.346842,2024-03-13 23:20:13.589520,rejected,identity_mismatch,Android,Sharqia
KYC002550,U004474,2024-08-01 15:02:39.858406,2024-08-03 04:00:50.816092,approved,,Android,Giza
KYC002551,U004475,2024-05-28 11:29:25.448630,2024-05-30 03:50:47.193444,approved,,iOS,Cairo
KYC002552,U004477,2024-04-21 13:35:53.022729,2024-04-22 09:39:35.953791,rejected,age_restriction,iOS,Cairo
KYC002553,U004478,2024-05-30 02:46:13.592286,2024-06-01 08:32:59.134736,rejected,age_restriction,iOS,Cairo
KYC002554,U004480,2024-04-21 02:18:33.566197,2024-04-21 09:43:49.323018,approved,,Web,Cairo
KYC002555,U004481,2024-11-11 12:07:22.110043,2024-11-12 08:11:18.144885,rejected,identity_mismatch,Android,Cairo
KYC002556,U004482,2024-02-18 01:08:41.372311,2024-02-23 13:05:23.927971,approved,,Android,Alexandria
KYC002557,U004483,2024-10-07 04:25:51.472595,2024-10-08 00:16:34.083172,rejected,identity_mismatch,Android,Sharqia
KYC002558,U004484,2024-02-10 08:54:54.201085,2024-02-11 05:49:29.852802,approved,,Android,Cairo
KYC002559,U004492,2024-05-30 01:26:35.960996,2024-05-30 20:23:20.131167,approved,,iOS,Cairo
KYC002560,U004494,2024-05-01 10:58:23.327672,2024-05-02 12:23:39.286940,approved,,Android,Cairo
KYC002561,U004497,2024-06-21 15:30:34.151774,2024-06-22 08:47:58.133888,approved,,iOS,Cairo
KYC002562,U004498,2024-08-16 00:39:24.055792,2024-08-20 12:11:30.356017,approved,,Android,Sharqia
KYC002563,U004500,2024-10-21 11:47:00.530930,2024-10-23 06:39:27.877941,approved,,Android,Alexandria
KYC002564,U004501,2024-11-17 13:33:39.863475,2024-11-19 06:53:24.065090,approved,,Android,Giza
KYC002565,U004502,2024-07-19 16:06:20.459461,2024-07-20 07:57:30.713117,approved,,Android,Giza
KYC002566,U004507,2024-06-15 02:44:07.802765,2024-06-16 02:16:45.579430,rejected,identity_mismatch,iOS,Cairo
KYC002567,U004508,2024-03-31 15:04:10.078540,2024-04-01 03:28:12.634828,approved,,iOS,Sharqia
KYC002568,U004509,2024-07-23 05:52:43.964025,2024-07-26 07:41:19.901663,approved,,Android,Sharqia
KYC002569,U004510,2024-05-18 07:26:47.843142,2024-05-19 00:28:28.395827,approved,,Android,Alexandria
KYC002570,U004515,2024-06-18 17:22:45.092992,2024-06-19 13:03:48.464563,approved,,Android,Giza
KYC002571,U004516,2024-10-29 04:47:26.562213,2024-10-31 12:06:24.289757,approved,,iOS,Sharqia
KYC002572,U004518,2024-08-11 16:00:32.788344,2024-08-13 13:02:56.556963,rejected,identity_mismatch,iOS,Giza
KYC002573,U004520,2024-05-28 14:30:17.381253,2024-05-31 12:55:10.755481,approved,,Android,Cairo
KYC002574,U004521,2024-11-20 21:25:54.975729,2024-11-21 00:48:02.290175,approved,,iOS,Cairo
KYC002575,U004522,2024-08-16 10:57:58.238941,2024-08-17 16:11:09.352630,approved,,Android,Giza
KYC002576,U004527,2024-02-13 14:08:14.478155,2024-02-13 20:01:50.909689,approved,,iOS,Cairo
KYC002577,U004528,2024-09-02 05:25:05.925734,2024-09-02 06:35:25.096613,approved,,Android,Giza
KYC002578,U004529,2024-08-25 21:20:34.505073,2024-08-27 05:38:50.679565,approved,,Android,Giza
KYC002579,U004530,2024-05-03 16:15:43.610241,2024-05-07 01:35:16.212861,approved,,iOS,Cairo
KYC002580,U004533,2024-02-17 20:25:41.957382,2024-02-17 22:19:11.387497,approved,,iOS,Cairo
KYC002581,U004534,2024-03-05 04:35:13.403580,2024-03-11 11:30:09.577018,approved,,Android,Dakahlia
KYC002582,U004535,2024-09-30 07:49:26.225012,2024-10-01 01:46:40.833397,rejected,document_quality,iOS,Alexandria
KYC002583,U004537,2024-01-27 08:27:09.186946,2024-01-28 19:32:55.073923,approved,,iOS,Cairo
KYC002584,U004540,2024-04-30 21:42:11.618823,2024-05-01 05:03:35.111359,rejected,watchlist_hit,Android,Cairo
KYC002585,U004541,2024-11-27 15:55:55.877088,2024-11-27 21:02:18.024163,approved,,Android,Cairo
KYC002586,U004543,2024-06-11 19:22:02.127079,2024-06-11 21:05:39.844438,approved,,Android,Cairo
KYC002587,U004545,2024-11-27 07:57:51.145232,2024-11-30 10:20:13.367379,approved,,iOS,Giza
KYC002588,U004546,2024-06-09 16:23:11.065331,2024-06-13 09:42:23.702794,approved,,iOS,Giza
KYC002589,U004549,2024-08-31 15:59:14.245633,2024-09-02 07:09:49.102139,rejected,age_restriction,Android,Giza
KYC002590,U004552,2024-02-06 18:10:04.426986,2024-02-10 06:51:02.571348,approved,,iOS,Alexandria
KYC002591,U004554,2024-08-05 09:25:26.751107,2024-08-07 19:30:30.233123,approved,,Android,Giza
KYC002592,U004558,2024-04-17 01:26:34.191904,2024-04-17 20:44:52.953074,approved,,iOS,Cairo
KYC002593,U004560,2024-04-26 03:52:27.914653,2024-05-01 04:12:04.568575,rejected,age_restriction,iOS,Alexandria
KYC002594,U004561,2024-06-04 05:02:54.631008,2024-06-04 07:09:55.232556,approved,,iOS,Cairo
KYC002595,U004562,2024-09-11 10:41:59.343021,2024-09-19 15:57:42.704913,approved,,iOS,Cairo
KYC002596,U004564,2024-06-09 15:54:32.145736,2024-06-11 19:12:54.890567,rejected,age_restriction,iOS,Cairo
KYC002597,U004566,2024-09-28 16:06:09.200140,2024-09-29 23:51:01.121781,rejected,age_restriction,Android,Dakahlia
KYC002598,U004567,2024-07-30 04:37:01.750722,2024-07-30 06:35:57.959281,approved,,iOS,Sharqia
KYC002599,U004569,2024-02-29 01:39:18.542367,2024-03-03 19:19:06.978643,approved,,Android,Giza
KYC002600,U004570,2024-06-16 16:58:44.477817,2024-06-17 17:49:54.071850,approved,,iOS,Sharqia
KYC002601,U004571,2024-07-10 16:39:59.315923,2024-07-12 14:59:06.302915,approved,,iOS,Sharqia
KYC002602,U004574,2024-03-17 18:18:03.954603,2024-03-20 13:32:33.283126,approved,,Android,Giza
KYC002603,U004576,2024-03-07 00:41:45.025804,2024-03-11 12:35:00.877157,approved,,iOS,Alexandria
KYC002604,U004578,2024-02-05 03:15:51.990713,2024-02-05 14:43:09.581096,approved,,Android,Alexandria
KYC002605,U004580,2024-07-01 17:30:19.964093,2024-07-02 09:18:49.787167,rejected,duplicate_account,iOS,Dakahlia
KYC002606,U004581,2024-04-24 19:38:13.467768,2024-04-26 04:51:01.872558,approved,,Web,Giza
KYC002607,U004582,2024-01-24 05:11:14.891303,2024-01-26 04:59:51.551473,approved,,Android,Cairo
KYC002608,U004583,2024-11-16 16:53:07.073077,2024-11-17 04:04:54.612059,approved,,iOS,Alexandria
KYC002609,U004589,2024-03-17 02:41:29.257744,2024-03-18 00:07:14.994347,approved,,Android,Alexandria
KYC002610,U004590,2024-09-13 19:57:17.014843,2024-09-15 00:24:23.851176,approved,,iOS,Giza
KYC002611,U004594,2024-04-08 23:58:01.610925,2024-04-10 15:22:22.445727,approved,,iOS,Cairo
KYC002612,U004595,2024-11-11 20:04:54.522890,2024-11-12 16:35:07.044073,rejected,duplicate_account,iOS,Giza
KYC002613,U004596,2024-05-01 20:44:27.217475,2024-05-02 12:43:45.864490,approved,,Android,Sharqia
KYC002614,U004597,2024-09-17 03:47:07.262799,2024-09-20 01:15:04.112091,approved,,iOS,Alexandria
KYC002615,U004598,2024-04-03 02:33:22.576913,2024-04-05 21:48:57.704049,approved,,iOS,Giza
KYC002616,U004599,2024-03-28 20:14:10.164245,2024-04-05 22:09:05.518741,approved,,iOS,Dakahlia
KYC002617,U004600,2024-11-25 06:26:28.148128,2024-11-26 09:39:37.706830,approved,,Web,Giza
KYC002618,U004601,2024-02-15 02:42:59.873290,2024-02-15 16:46:44.083865,approved,,iOS,Cairo
KYC002619,U004603,2024-07-17 05:31:21.908609,2024-07-19 19:04:53.068826,approved,,Android,Sharqia
KYC002620,U004604,2024-02-24 21:27:21.286829,2024-02-25 03:05:41.725132,approved,,iOS,Giza
KYC002621,U004605,2024-05-08 09:31:24.176872,2024-05-11 19:44:05.384072,rejected,identity_mismatch,Android,Dakahlia
KYC002622,U004606,2024-06-25 01:24:52.790298,2024-06-27 11:47:40.489386,rejected,identity_mismatch,Android,Alexandria
KYC002623,U004607,2024-07-15 11:05:34.828400,2024-07-17 21:42:22.032653,rejected,duplicate_account,Android,Cairo
KYC002624,U004609,2024-08-27 03:08:28.111079,2024-08-27 03:25:39.305121,approved,,iOS,Alexandria
KYC002625,U004610,2024-10-23 10:07:53.152054,2024-10-25 03:07:13.767504,approved,,Android,Dakahlia
KYC002626,U004612,2024-11-04 14:47:16.772990,2024-11-05 16:52:17.534591,approved,,iOS,Dakahlia
KYC002627,U004614,2024-11-07 09:30:57.182676,2024-11-07 18:43:13.337546,approved,,Android,Cairo
KYC002628,U004615,2024-07-25 12:18:32.310801,2024-07-25 20:15:10.297253,rejected,document_quality,iOS,Dakahlia
KYC002629,U004616,2024-07-07 10:24:28.451908,2024-07-09 15:58:57.668285,approved,,iOS,Cairo
KYC002630,U004617,2024-02-26 08:41:52.812958,2024-02-27 09:54:22.480532,approved,,Android,Cairo
KYC002631,U004618,2024-06-08 17:02:04.399182,2024-06-08 22:58:47.982776,approved,,Android,Giza
KYC002632,U004619,2024-02-06 21:59:18.632549,2024-02-14 22:15:22.865308,approved,,iOS,Alexandria
KYC002633,U004620,2024-07-29 07:25:37.738193,2024-07-31 07:22:58.899244,approved,,iOS,Sharqia
KYC002634,U004621,2024-05-15 09:39:06.277182,2024-05-15 23:57:14.433124,rejected,identity_mismatch,Android,Alexandria
KYC002635,U004623,2024-10-18 05:26:59.815211,2024-10-20 14:53:20.811822,rejected,document_quality,iOS,Cairo
KYC002636,U004624,2024-07-28 16:01:58.455180,2024-07-29 18:32:58.784271,approved,,iOS,Dakahlia
KYC002637,U004625,2024-09-21 22:03:46.014698,2024-09-21 23:01:17.727601,approved,,iOS,Giza
KYC002638,U004626,2024-08-12 05:48:46.030214,2024-08-14 09:24:58.634479,approved,,Android,Giza
KYC002639,U004627,2024-05-05 10:59:53.215918,2024-05-06 09:49:18.222184,rejected,duplicate_account,Android,Alexandria
KYC002640,U004628,2024-04-23 21:55:10.613657,2024-04-23 22:38:46.075983,rejected,document_quality,iOS,Giza
KYC002641,U004629,2024-07-14 11:47:14.548349,2024-07-16 10:49:01.795973,approved,,Android,Alexandria
KYC002642,U004630,2024-02-23 13:36:37.972165,2024-02-25 09:13:46.860066,rejected,document_quality,iOS,Giza
KYC002643,U004632,2024-07-15 08:09:40.224719,2024-07-15 22:12:30.723456,approved,,Android,Cairo
KYC002644,U004633,2024-01-31 07:22:56.902831,2024-01-31 16:10:12.168375,approved,,Android,Cairo
KYC002645,U004634,2024-05-20 07:58:49.247633,2024-05-20 14:37:29.844983,approved,,Android,Alexandria
KYC002646,U004636,2024-05-29 16:02:08.272332,2024-06-01 00:10:32.254818,approved,,iOS,Alexandria
KYC002647,U004638,2024-02-09 21:53:52.205174,2024-02-09 22:38:55.448383,rejected,document_quality,Android,Giza
KYC002648,U004639,2024-01-13 08:09:11.131816,2024-01-13 18:35:14.551724,approved,,iOS,Sharqia
KYC002649,U004641,2024-04-09 07:55:28.272134,2024-04-09 23:40:54.983078,rejected,identity_mismatch,Android,Cairo
KYC002650,U004642,2024-10-31 17:05:04.470318,2024-10-31 18:57:05.084869,approved,,Android,Giza
KYC002651,U004644,2024-07-23 15:32:07.731888,2024-07-24 02:03:48.084859,approved,,Android,Alexandria
KYC002652,U004645,2024-08-27 22:11:52.861847,2024-08-28 09:29:06.421484,approved,,iOS,Cairo
KYC002653,U004648,2024-07-03 05:40:53.175384,2024-07-04 18:20:57.132338,approved,,iOS,Giza
KYC002654,U004651,2024-01-10 08:13:29.719947,2024-01-11 12:53:03.521581,approved,,iOS,Alexandria
KYC002655,U004653,2024-03-31 23:27:47.898188,2024-04-03 04:57:11.370158,rejected,document_quality,Android,Giza
KYC002656,U004654,2024-10-18 07:25:10.312308,2024-10-19 01:10:36.264312,approved,,Android,Giza
KYC002657,U004655,2024-04-15 09:40:48.041490,2024-04-18 03:18:39.550509,approved,,Android,Cairo
KYC002658,U004656,2024-03-13 10:42:07.413107,2024-03-14 08:59:48.545978,approved,,iOS,Cairo
KYC002659,U004657,2024-02-22 21:27:35.447369,2024-02-24 13:21:14.446050,approved,,Android,Cairo
KYC002660,U004663,2024-05-09 05:21:48.393039,2024-05-10 04:03:00.335600,approved,,iOS,Giza
KYC002661,U004665,2024-10-09 12:08:20.256704,2024-10-09 16:54:48.136512,rejected,identity_mismatch,iOS,Alexandria
KYC002662,U004666,2024-08-12 10:52:28.442182,2024-08-14 01:47:09.387354,rejected,watchlist_hit,Android,Giza
KYC002663,U004667,2024-03-30 16:11:36.225207,2024-04-03 11:00:18.560182,approved,,Android,Alexandria
KYC002664,U004671,2024-10-10 05:21:19.200509,2024-10-12 04:35:42.686722,approved,,iOS,Sharqia
KYC002665,U004672,2024-11-21 01:51:52.009124,2024-11-21 01:58:47.231362,approved,,Android,Cairo
KYC002666,U004673,2024-10-04 15:34:58.999018,2024-10-04 18:48:14.721676,rejected,document_quality,Android,Cairo
KYC002667,U004674,2024-01-30 03:40:35.158624,2024-02-04 13:58:58.193115,approved,,iOS,Alexandria
KYC002668,U004675,2024-09-08 19:26:18.317673,2024-09-08 22:14:22.626179,approved,,Android,Dakahlia
KYC002669,U004677,2024-10-29 02:01:18.697894,2024-11-01 04:46:51.193922,approved,,Android,Dakahlia
KYC002670,U004680,2024-02-01 19:43:06.701034,2024-02-04 03:05:10.828366,rejected,watchlist_hit,iOS,Cairo
KYC002671,U004686,2024-08-01 02:30:25.859022,2024-08-02 09:38:02.136142,approved,,Android,Cairo
KYC002672,U004688,2024-08-21 10:53:59.790431,2024-08-28 17:05:10.498013,approved,,iOS,Dakahlia
KYC002673,U004691,2024-08-04 01:50:13.054279,2024-08-05 13:00:50.178709,rejected,document_quality,iOS,Cairo
KYC002674,U004692,2024-03-05 23:59:47.748202,2024-03-06 09:20:14.907366,approved,,Android,Cairo
KYC002675,U004693,2024-08-15 02:42:24.163512,2024-08-19 05:01:29.405749,approved,,Android,Giza
KYC002676,U004695,2024-03-09 13:03:55.960324,2024-03-09 18:00:11.911458,approved,,iOS,Giza
KYC002677,U004696,2024-10-05 04:33:17.579806,2024-10-09 17:23:18.482983,approved,,Android,Alexandria
KYC002678,U004698,2024-10-18 04:15:35.005226,2024-10-20 07:31:34.156344,approved,,Android,Giza
KYC002679,U004699,2024-03-16 21:16:33.241860,2024-03-18 01:19:06.270619,rejected,watchlist_hit,iOS,Cairo
KYC002680,U004700,2024-09-28 08:09:58.564808,2024-09-30 09:29:24.998154,approved,,Web,Cairo
KYC002681,U004702,2024-06-14 11:28:02.398452,2024-06-17 09:26:50.383972,approved,,Android,Cairo
KYC002682,U004703,2024-07-03 18:53:04.945163,2024-07-04 03:40:03.221496,approved,,iOS,Dakahlia
KYC002683,U004704,2024-01-09 11:55:22.419033,2024-01-10 05:23:13.056834,approved,,Android,Cairo
KYC002684,U004707,2024-03-22 15:36:30.609876,2024-03-23 07:10:09.779752,approved,,iOS,Dakahlia
KYC002685,U004708,2024-04-08 23:24:45.348606,2024-04-10 10:01:26.908027,approved,,iOS,Dakahlia
KYC002686,U004709,2024-08-16 09:27:02.409091,2024-08-16 13:37:15.695050,approved,,iOS,Cairo
KYC002687,U004710,2024-04-13 22:21:53.337544,2024-04-14 11:42:59.337672,approved,,iOS,Sharqia
KYC002688,U004711,2024-08-30 08:34:44.742555,2024-09-01 19:48:54.546309,approved,,Android,Alexandria
KYC002689,U004713,2024-07-12 12:10:12.632318,2024-07-14 07:23:50.676103,approved,,iOS,Cairo
KYC002690,U004714,2024-10-27 16:51:06.939515,2024-10-27 19:48:19.022803,approved,,iOS,Alexandria
KYC002691,U004715,2024-02-21 01:51:33.571914,2024-02-24 18:19:50.217869,approved,,Android,Alexandria
KYC002692,U004717,2024-03-24 23:30:47.764631,2024-03-31 17:44:47.388226,approved,,Android,Sharqia
KYC002693,U004718,2024-08-07 14:02:41.361860,2024-08-08 05:16:54.025843,approved,,Android,Giza
KYC002694,U004720,2024-08-20 04:55:02.572018,2024-08-21 13:58:47.231096,rejected,duplicate_account,Android,Giza
KYC002695,U004721,2024-09-20 10:09:31.304853,2024-09-21 05:35:45.933658,approved,,iOS,Giza
KYC002696,U004729,2024-08-30 00:44:05.388785,2024-08-30 17:46:28.400910,approved,,iOS,Cairo
KYC002697,U004730,2024-07-19 18:47:25.545493,2024-07-22 11:02:20.520267,approved,,Android,Dakahlia
KYC002698,U004731,2024-05-06 01:06:21.225563,2024-05-07 09:17:33.306877,approved,,Web,Alexandria
KYC002699,U004732,2024-09-26 20:03:46.475491,2024-09-28 01:34:43.518127,approved,,iOS,Alexandria
KYC002700,U004733,2024-07-17 18:01:28.596949,2024-07-19 23:26:29.576506,rejected,watchlist_hit,iOS,Giza
KYC002701,U004735,2024-11-24 19:41:08.872641,2024-11-27 02:05:45.276764,approved,,Android,Alexandria
KYC002702,U004739,2024-04-03 19:15:17.227594,2024-04-04 14:20:35.629117,approved,,iOS,Cairo
KYC002703,U004740,2024-11-25 17:25:33.540764,2024-11-27 07:15:15.323338,approved,,iOS,Dakahlia
KYC002704,U004741,2024-01-27 09:51:30.114320,2024-01-29 08:38:49.834883,rejected,watchlist_hit,Android,Alexandria
KYC002705,U004743,2024-01-11 07:35:48.640731,2024-01-25 00:46:23.278907,rejected,age_restriction,Android,Giza
KYC002706,U004744,2024-09-30 16:12:41.268807,2024-10-02 00:13:18.862801,approved,,iOS,Alexandria
KYC002707,U004745,2024-09-17 05:37:31.748203,2024-09-20 06:56:56.321386,approved,,iOS,Alexandria
KYC002708,U004746,2024-06-22 18:41:35.356908,2024-06-26 00:48:41.310285,approved,,Android,Sharqia
KYC002709,U004747,2024-01-05 01:29:25.803139,2024-01-05 04:12:24.862429,approved,,iOS,Giza
KYC002710,U004749,2024-01-11 02:34:49.807518,2024-01-11 09:28:12.734951,approved,,iOS,Giza
KYC002711,U004750,2024-05-20 14:27:02.376740,2024-05-26 09:59:59.911487,rejected,watchlist_hit,Android,Cairo
KYC002712,U004751,2024-11-12 15:06:50.396317,2024-11-12 15:13:10.913501,approved,,Android,Cairo
KYC002713,U004754,2024-07-09 16:16:05.433522,2024-07-10 07:45:51.688363,rejected,watchlist_hit,iOS,Dakahlia
KYC002714,U004756,2024-01-09 17:59:10.164602,2024-01-16 23:26:26.792375,approved,,iOS,Cairo
KYC002715,U004759,2024-04-20 22:03:41.596101,2024-04-25 08:10:57.570386,approved,,iOS,Giza
KYC002716,U004760,2024-04-18 22:22:24.716483,2024-04-23 13:50:54.810651,approved,,Android,Giza
KYC002717,U004765,2024-03-11 08:34:14.774683,2024-03-12 13:57:26.894824,approved,,Android,Alexandria
KYC002718,U004768,2024-03-02 20:06:44.134560,2024-03-03 19:31:04.789519,rejected,identity_mismatch,Android,Giza
KYC002719,U004769,2024-10-24 16:45:37.420812,2024-10-25 13:43:33.432686,approved,,iOS,Dakahlia
KYC002720,U004770,2024-08-16 18:43:25.025811,2024-08-18 12:20:06.332455,approved,,Android,Cairo
KYC002721,U004772,2024-05-09 04:50:09.293913,2024-05-10 17:48:21.322036,approved,,Android,Sharqia
KYC002722,U004774,2024-02-16 22:14:29.759019,2024-02-17 10:49:34.292933,approved,,Android,Dakahlia
KYC002723,U004775,2024-01-05 11:40:48.326612,2024-01-08 06:09:40.452241,approved,,Android,Cairo
KYC002724,U004776,2024-09-12 02:27:36.882905,2024-09-12 10:37:31.830659,rejected,document_quality,iOS,Giza
KYC002725,U004779,2024-04-29 04:31:27.814915,2024-04-29 07:54:06.474521,approved,,iOS,Alexandria
